value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Sex,Name of non-communicable disease,Reporting Type
15400.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,Cancer,Global
3044.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Female,Diabetes,Global
7621.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Female,Cancer,Global
1834.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Female,Chronic respiratory disease,Global
13907.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Female,Cardiovascular disease,Global
2097.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Male,Chronic respiratory disease,Global
16953.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Male,Cardiovascular disease,Global
2770.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Male,Diabetes,Global
7779.0,5397,,VEN,Venezuela (Bolivarian Republic of),2000,Male,Cancer,Global
18299.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Both sexes,Cancer,Global
9148.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Male,Cancer,Global
4701.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Both sexes,Chronic respiratory disease,Global
7140.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Both sexes,Diabetes,Global
3625.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Female,Diabetes,Global
2176.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Female,Chronic respiratory disease,Global
9151.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Female,Cancer,Global
15262.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Female,Cardiovascular disease,Global
3514.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Male,Diabetes,Global
19056.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Male,Cardiovascular disease,Global
34319.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Both sexes,Cardiovascular disease,Global
2525.0,5397,,VEN,Venezuela (Bolivarian Republic of),2005,Male,Chronic respiratory disease,Global
5129.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Both sexes,Chronic respiratory disease,Global
21312.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Both sexes,Cancer,Global
41186.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Both sexes,Cardiovascular disease,Global
9342.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Both sexes,Diabetes,Global
2462.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Female,Chronic respiratory disease,Global
10337.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Female,Cancer,Global
10976.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Male,Cancer,Global
18185.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Female,Cardiovascular disease,Global
4679.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Female,Diabetes,Global
2667.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Male,Chronic respiratory disease,Global
4663.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Male,Diabetes,Global
23001.0,5397,,VEN,Venezuela (Bolivarian Republic of),2010,Male,Cardiovascular disease,Global
6172.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,Chronic respiratory disease,Global
24435.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,Cancer,Global
12710.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,Diabetes,Global
46100.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,Cardiovascular disease,Global
6323.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Female,Diabetes,Global
2933.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Female,Chronic respiratory disease,Global
20630.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Female,Cardiovascular disease,Global
6387.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Male,Diabetes,Global
12202.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Male,Cancer,Global
3239.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Male,Chronic respiratory disease,Global
25471.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Male,Cardiovascular disease,Global
12233.0,5397,,VEN,Venezuela (Bolivarian Republic of),2015,Female,Cancer,Global
25999.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Both sexes,Cancer,Global
14969.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Both sexes,Diabetes,Global
6666.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Both sexes,Chronic respiratory disease,Global
47034.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Both sexes,Cardiovascular disease,Global
3213.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Female,Chronic respiratory disease,Global
7745.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Female,Diabetes,Global
22147.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Female,Cardiovascular disease,Global
13322.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Female,Cancer,Global
3453.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Male,Chronic respiratory disease,Global
12676.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Male,Cancer,Global
24887.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Male,Cardiovascular disease,Global
7224.0,5397,,VEN,Venezuela (Bolivarian Republic of),2019,Male,Diabetes,Global
39.0,5397,,BLZ,Belize,2000,Both sexes,Chronic respiratory disease,Global
71.0,5397,,BLZ,Belize,2000,Male,Cancer,Global
180.0,5397,,BLZ,Belize,2000,Male,Cardiovascular disease,Global
45.0,5397,,BLZ,Belize,2000,Male,Diabetes,Global
59.0,5397,,BLZ,Belize,2000,Female,Cancer,Global
52.0,5397,,BLZ,Belize,2000,Female,Diabetes,Global
141.0,5397,,BLZ,Belize,2000,Female,Cardiovascular disease,Global
12.0,5397,,BLZ,Belize,2000,Female,Chronic respiratory disease,Global
321.0,5397,,BLZ,Belize,2000,Both sexes,Cardiovascular disease,Global
130.0,5397,,BLZ,Belize,2000,Both sexes,Cancer,Global
96.0,5397,,BLZ,Belize,2000,Both sexes,Diabetes,Global
28.0,5397,,BLZ,Belize,2000,Male,Chronic respiratory disease,Global
112.0,5397,,BLZ,Belize,2005,Female,Cardiovascular disease,Global
55.0,5397,,BLZ,Belize,2005,Female,Diabetes,Global
11.0,5397,,BLZ,Belize,2005,Female,Chronic respiratory disease,Global
40.0,5397,,BLZ,Belize,2005,Male,Diabetes,Global
123.0,5397,,BLZ,Belize,2005,Male,Cardiovascular disease,Global
23.0,5397,,BLZ,Belize,2005,Male,Chronic respiratory disease,Global
65.0,5397,,BLZ,Belize,2005,Male,Cancer,Global
61.0,5397,,BLZ,Belize,2005,Female,Cancer,Global
235.0,5397,,BLZ,Belize,2005,Both sexes,Cardiovascular disease,Global
34.0,5397,,BLZ,Belize,2005,Both sexes,Chronic respiratory disease,Global
95.0,5397,,BLZ,Belize,2005,Both sexes,Diabetes,Global
125.0,5397,,BLZ,Belize,2005,Both sexes,Cancer,Global
46.0,5397,,BLZ,Belize,2010,Both sexes,Chronic respiratory disease,Global
32.0,5397,,BLZ,Belize,2010,Male,Chronic respiratory disease,Global
57.0,5397,,BLZ,Belize,2010,Male,Diabetes,Global
90.0,5397,,BLZ,Belize,2010,Male,Cancer,Global
162.0,5397,,BLZ,Belize,2010,Male,Cardiovascular disease,Global
132.0,5397,,BLZ,Belize,2010,Female,Cardiovascular disease,Global
14.0,5397,,BLZ,Belize,2010,Female,Chronic respiratory disease,Global
129.0,5397,,BLZ,Belize,2010,Both sexes,Diabetes,Global
294.0,5397,,BLZ,Belize,2010,Both sexes,Cardiovascular disease,Global
169.0,5397,,BLZ,Belize,2010,Both sexes,Cancer,Global
80.0,5397,,BLZ,Belize,2010,Female,Cancer,Global
72.0,5397,,BLZ,Belize,2010,Female,Diabetes,Global
214.0,5397,,BLZ,Belize,2015,Both sexes,Cancer,Global
201.0,5397,,BLZ,Belize,2015,Male,Cardiovascular disease,Global
148.0,5397,,BLZ,Belize,2015,Female,Cardiovascular disease,Global
95.0,5397,,BLZ,Belize,2015,Female,Cancer,Global
75.0,5397,,BLZ,Belize,2015,Female,Diabetes,Global
16.0,5397,,BLZ,Belize,2015,Female,Chronic respiratory disease,Global
144.0,5397,,BLZ,Belize,2015,Both sexes,Diabetes,Global
57.0,5397,,BLZ,Belize,2015,Both sexes,Chronic respiratory disease,Global
349.0,5397,,BLZ,Belize,2015,Both sexes,Cardiovascular disease,Global
119.0,5397,,BLZ,Belize,2015,Male,Cancer,Global
41.0,5397,,BLZ,Belize,2015,Male,Chronic respiratory disease,Global
68.0,5397,,BLZ,Belize,2015,Male,Diabetes,Global
249.0,5397,,BLZ,Belize,2019,Both sexes,Cancer,Global
68.0,5397,,BLZ,Belize,2019,Both sexes,Chronic respiratory disease,Global
110.0,5397,,BLZ,Belize,2019,Female,Cancer,Global
175.0,5397,,BLZ,Belize,2019,Both sexes,Diabetes,Global
20.0,5397,,BLZ,Belize,2019,Female,Chronic respiratory disease,Global
425.0,5397,,BLZ,Belize,2019,Both sexes,Cardiovascular disease,Global
184.0,5397,,BLZ,Belize,2019,Female,Cardiovascular disease,Global
241.0,5397,,BLZ,Belize,2019,Male,Cardiovascular disease,Global
48.0,5397,,BLZ,Belize,2019,Male,Chronic respiratory disease,Global
139.0,5397,,BLZ,Belize,2019,Male,Cancer,Global
83.0,5397,,BLZ,Belize,2019,Male,Diabetes,Global
92.0,5397,,BLZ,Belize,2019,Female,Diabetes,Global
308.0,5397,,URY,Uruguay,2000,Male,Diabetes,Global
1298.0,5397,,URY,Uruguay,2000,Male,Chronic respiratory disease,Global
386.0,5397,,URY,Uruguay,2000,Female,Diabetes,Global
5178.0,5397,,URY,Uruguay,2000,Male,Cardiovascular disease,Global
4546.0,5397,,URY,Uruguay,2000,Male,Cancer,Global
807.0,5397,,URY,Uruguay,2000,Female,Chronic respiratory disease,Global
3401.0,5397,,URY,Uruguay,2000,Female,Cancer,Global
2104.0,5397,,URY,Uruguay,2000,Both sexes,Chronic respiratory disease,Global
7947.0,5397,,URY,Uruguay,2000,Both sexes,Cancer,Global
5415.0,5397,,URY,Uruguay,2000,Female,Cardiovascular disease,Global
10592.0,5397,,URY,Uruguay,2000,Both sexes,Cardiovascular disease,Global
694.0,5397,,URY,Uruguay,2000,Both sexes,Diabetes,Global
2512.0,5397,,URY,Uruguay,2005,Both sexes,Chronic respiratory disease,Global
8063.0,5397,,URY,Uruguay,2005,Both sexes,Cancer,Global
1026.0,5397,,URY,Uruguay,2005,Female,Chronic respiratory disease,Global
5651.0,5397,,URY,Uruguay,2005,Female,Cardiovascular disease,Global
3477.0,5397,,URY,Uruguay,2005,Female,Cancer,Global
375.0,5397,,URY,Uruguay,2005,Female,Diabetes,Global
4586.0,5397,,URY,Uruguay,2005,Male,Cancer,Global
1486.0,5397,,URY,Uruguay,2005,Male,Chronic respiratory disease,Global
372.0,5397,,URY,Uruguay,2005,Male,Diabetes,Global
5046.0,5397,,URY,Uruguay,2005,Male,Cardiovascular disease,Global
747.0,5397,,URY,Uruguay,2005,Both sexes,Diabetes,Global
10697.0,5397,,URY,Uruguay,2005,Both sexes,Cardiovascular disease,Global
411.0,5397,,URY,Uruguay,2010,Female,Diabetes,Global
3564.0,5397,,URY,Uruguay,2010,Female,Cancer,Global
5417.0,5397,,URY,Uruguay,2010,Female,Cardiovascular disease,Global
10033.0,5397,,URY,Uruguay,2010,Both sexes,Cardiovascular disease,Global
796.0,5397,,URY,Uruguay,2010,Both sexes,Diabetes,Global
1243.0,5397,,URY,Uruguay,2010,Female,Chronic respiratory disease,Global
2888.0,5397,,URY,Uruguay,2010,Both sexes,Chronic respiratory disease,Global
8175.0,5397,,URY,Uruguay,2010,Both sexes,Cancer,Global
1645.0,5397,,URY,Uruguay,2010,Male,Chronic respiratory disease,Global
384.0,5397,,URY,Uruguay,2010,Male,Diabetes,Global
4616.0,5397,,URY,Uruguay,2010,Male,Cardiovascular disease,Global
4611.0,5397,,URY,Uruguay,2010,Male,Cancer,Global
8561.0,5397,,URY,Uruguay,2015,Both sexes,Cancer,Global
9696.0,5397,,URY,Uruguay,2015,Both sexes,Cardiovascular disease,Global
944.0,5397,,URY,Uruguay,2015,Both sexes,Diabetes,Global
1346.0,5397,,URY,Uruguay,2015,Female,Chronic respiratory disease,Global
483.0,5397,,URY,Uruguay,2015,Female,Diabetes,Global
5281.0,5397,,URY,Uruguay,2015,Female,Cardiovascular disease,Global
3927.0,5397,,URY,Uruguay,2015,Female,Cancer,Global
2894.0,5397,,URY,Uruguay,2015,Both sexes,Chronic respiratory disease,Global
4414.0,5397,,URY,Uruguay,2015,Male,Cardiovascular disease,Global
4634.0,5397,,URY,Uruguay,2015,Male,Cancer,Global
1548.0,5397,,URY,Uruguay,2015,Male,Chronic respiratory disease,Global
460.0,5397,,URY,Uruguay,2015,Male,Diabetes,Global
9475.0,5397,,URY,Uruguay,2019,Both sexes,Cardiovascular disease,Global
3033.0,5397,,URY,Uruguay,2019,Both sexes,Chronic respiratory disease,Global
1004.0,5397,,URY,Uruguay,2019,Both sexes,Diabetes,Global
8853.0,5397,,URY,Uruguay,2019,Both sexes,Cancer,Global
485.0,5397,,URY,Uruguay,2019,Male,Diabetes,Global
1588.0,5397,,URY,Uruguay,2019,Male,Chronic respiratory disease,Global
4437.0,5397,,URY,Uruguay,2019,Male,Cardiovascular disease,Global
519.0,5397,,URY,Uruguay,2019,Female,Diabetes,Global
5038.0,5397,,URY,Uruguay,2019,Female,Cardiovascular disease,Global
1445.0,5397,,URY,Uruguay,2019,Female,Chronic respiratory disease,Global
4096.0,5397,,URY,Uruguay,2019,Female,Cancer,Global
4758.0,5397,,URY,Uruguay,2019,Male,Cancer,Global
187.0,5397,,LCA,Saint Lucia,2000,Male,Cardiovascular disease,Global
49.0,5397,,LCA,Saint Lucia,2000,Both sexes,Chronic respiratory disease,Global
52.0,5397,,LCA,Saint Lucia,2000,Male,Diabetes,Global
356.0,5397,,LCA,Saint Lucia,2000,Both sexes,Cardiovascular disease,Global
119.0,5397,,LCA,Saint Lucia,2000,Both sexes,Diabetes,Global
145.0,5397,,LCA,Saint Lucia,2000,Both sexes,Cancer,Global
169.0,5397,,LCA,Saint Lucia,2000,Female,Cardiovascular disease,Global
55.0,5397,,LCA,Saint Lucia,2000,Female,Cancer,Global
67.0,5397,,LCA,Saint Lucia,2000,Female,Diabetes,Global
13.0,5397,,LCA,Saint Lucia,2000,Female,Chronic respiratory disease,Global
36.0,5397,,LCA,Saint Lucia,2000,Male,Chronic respiratory disease,Global
90.0,5397,,LCA,Saint Lucia,2000,Male,Cancer,Global
117.0,5397,,LCA,Saint Lucia,2005,Both sexes,Diabetes,Global
355.0,5397,,LCA,Saint Lucia,2005,Both sexes,Cardiovascular disease,Global
51.0,5397,,LCA,Saint Lucia,2005,Both sexes,Chronic respiratory disease,Global
144.0,5397,,LCA,Saint Lucia,2005,Both sexes,Cancer,Global
163.0,5397,,LCA,Saint Lucia,2005,Female,Cardiovascular disease,Global
54.0,5397,,LCA,Saint Lucia,2005,Female,Cancer,Global
13.0,5397,,LCA,Saint Lucia,2005,Female,Chronic respiratory disease,Global
192.0,5397,,LCA,Saint Lucia,2005,Male,Cardiovascular disease,Global
54.0,5397,,LCA,Saint Lucia,2005,Male,Diabetes,Global
63.0,5397,,LCA,Saint Lucia,2005,Female,Diabetes,Global
38.0,5397,,LCA,Saint Lucia,2005,Male,Chronic respiratory disease,Global
90.0,5397,,LCA,Saint Lucia,2005,Male,Cancer,Global
364.0,5397,,LCA,Saint Lucia,2010,Both sexes,Cardiovascular disease,Global
52.0,5397,,LCA,Saint Lucia,2010,Both sexes,Chronic respiratory disease,Global
164.0,5397,,LCA,Saint Lucia,2010,Both sexes,Cancer,Global
123.0,5397,,LCA,Saint Lucia,2010,Both sexes,Diabetes,Global
61.0,5397,,LCA,Saint Lucia,2010,Female,Diabetes,Global
13.0,5397,,LCA,Saint Lucia,2010,Female,Chronic respiratory disease,Global
157.0,5397,,LCA,Saint Lucia,2010,Female,Cardiovascular disease,Global
59.0,5397,,LCA,Saint Lucia,2010,Female,Cancer,Global
40.0,5397,,LCA,Saint Lucia,2010,Male,Chronic respiratory disease,Global
104.0,5397,,LCA,Saint Lucia,2010,Male,Cancer,Global
206.0,5397,,LCA,Saint Lucia,2010,Male,Cardiovascular disease,Global
62.0,5397,,LCA,Saint Lucia,2010,Male,Diabetes,Global
195.0,5397,,LCA,Saint Lucia,2015,Both sexes,Cancer,Global
59.0,5397,,LCA,Saint Lucia,2015,Both sexes,Chronic respiratory disease,Global
69.0,5397,,LCA,Saint Lucia,2015,Female,Diabetes,Global
183.0,5397,,LCA,Saint Lucia,2015,Female,Cardiovascular disease,Global
15.0,5397,,LCA,Saint Lucia,2015,Female,Chronic respiratory disease,Global
72.0,5397,,LCA,Saint Lucia,2015,Female,Cancer,Global
233.0,5397,,LCA,Saint Lucia,2015,Male,Cardiovascular disease,Global
123.0,5397,,LCA,Saint Lucia,2015,Male,Cancer,Global
70.0,5397,,LCA,Saint Lucia,2015,Male,Diabetes,Global
43.0,5397,,LCA,Saint Lucia,2015,Male,Chronic respiratory disease,Global
138.0,5397,,LCA,Saint Lucia,2015,Both sexes,Diabetes,Global
415.0,5397,,LCA,Saint Lucia,2015,Both sexes,Cardiovascular disease,Global
215.0,5397,,LCA,Saint Lucia,2019,Female,Cardiovascular disease,Global
69.0,5397,,LCA,Saint Lucia,2019,Both sexes,Chronic respiratory disease,Global
491.0,5397,,LCA,Saint Lucia,2019,Both sexes,Cardiovascular disease,Global
234.0,5397,,LCA,Saint Lucia,2019,Both sexes,Cancer,Global
166.0,5397,,LCA,Saint Lucia,2019,Both sexes,Diabetes,Global
17.0,5397,,LCA,Saint Lucia,2019,Female,Chronic respiratory disease,Global
82.0,5397,,LCA,Saint Lucia,2019,Female,Diabetes,Global
87.0,5397,,LCA,Saint Lucia,2019,Female,Cancer,Global
52.0,5397,,LCA,Saint Lucia,2019,Male,Chronic respiratory disease,Global
85.0,5397,,LCA,Saint Lucia,2019,Male,Diabetes,Global
147.0,5397,,LCA,Saint Lucia,2019,Male,Cancer,Global
276.0,5397,,LCA,Saint Lucia,2019,Male,Cardiovascular disease,Global
1336.0,5397,,BOL,Bolivia (Plurinational State of),2000,Male,Diabetes,Global
6041.0,5397,,BOL,Bolivia (Plurinational State of),2000,Male,Cardiovascular disease,Global
6505.0,5397,,BOL,Bolivia (Plurinational State of),2000,Female,Cardiovascular disease,Global
1961.0,5397,,BOL,Bolivia (Plurinational State of),2000,Female,Diabetes,Global
1369.0,5397,,BOL,Bolivia (Plurinational State of),2000,Female,Chronic respiratory disease,Global
3366.0,5397,,BOL,Bolivia (Plurinational State of),2000,Female,Cancer,Global
1463.0,5397,,BOL,Bolivia (Plurinational State of),2000,Male,Chronic respiratory disease,Global
2484.0,5397,,BOL,Bolivia (Plurinational State of),2000,Male,Cancer,Global
5850.0,5397,,BOL,Bolivia (Plurinational State of),2000,Both sexes,Cancer,Global
3296.0,5397,,BOL,Bolivia (Plurinational State of),2000,Both sexes,Diabetes,Global
2832.0,5397,,BOL,Bolivia (Plurinational State of),2000,Both sexes,Chronic respiratory disease,Global
12546.0,5397,,BOL,Bolivia (Plurinational State of),2000,Both sexes,Cardiovascular disease,Global
2313.0,5397,,BOL,Bolivia (Plurinational State of),2005,Female,Diabetes,Global
7064.0,5397,,BOL,Bolivia (Plurinational State of),2005,Female,Cardiovascular disease,Global
3819.0,5397,,BOL,Bolivia (Plurinational State of),2005,Both sexes,Diabetes,Global
6540.0,5397,,BOL,Bolivia (Plurinational State of),2005,Both sexes,Cancer,Global
13304.0,5397,,BOL,Bolivia (Plurinational State of),2005,Both sexes,Cardiovascular disease,Global
3194.0,5397,,BOL,Bolivia (Plurinational State of),2005,Both sexes,Chronic respiratory disease,Global
2787.0,5397,,BOL,Bolivia (Plurinational State of),2005,Male,Cancer,Global
1505.0,5397,,BOL,Bolivia (Plurinational State of),2005,Male,Diabetes,Global
1594.0,5397,,BOL,Bolivia (Plurinational State of),2005,Male,Chronic respiratory disease,Global
3753.0,5397,,BOL,Bolivia (Plurinational State of),2005,Female,Cancer,Global
6241.0,5397,,BOL,Bolivia (Plurinational State of),2005,Male,Cardiovascular disease,Global
1600.0,5397,,BOL,Bolivia (Plurinational State of),2005,Female,Chronic respiratory disease,Global
1959.0,5397,,BOL,Bolivia (Plurinational State of),2010,Female,Chronic respiratory disease,Global
2801.0,5397,,BOL,Bolivia (Plurinational State of),2010,Female,Diabetes,Global
4291.0,5397,,BOL,Bolivia (Plurinational State of),2010,Female,Cancer,Global
4590.0,5397,,BOL,Bolivia (Plurinational State of),2010,Both sexes,Diabetes,Global
8465.0,5397,,BOL,Bolivia (Plurinational State of),2010,Female,Cardiovascular disease,Global
7547.0,5397,,BOL,Bolivia (Plurinational State of),2010,Both sexes,Cancer,Global
3793.0,5397,,BOL,Bolivia (Plurinational State of),2010,Both sexes,Chronic respiratory disease,Global
15615.0,5397,,BOL,Bolivia (Plurinational State of),2010,Both sexes,Cardiovascular disease,Global
7150.0,5397,,BOL,Bolivia (Plurinational State of),2010,Male,Cardiovascular disease,Global
1834.0,5397,,BOL,Bolivia (Plurinational State of),2010,Male,Chronic respiratory disease,Global
1789.0,5397,,BOL,Bolivia (Plurinational State of),2010,Male,Diabetes,Global
3255.0,5397,,BOL,Bolivia (Plurinational State of),2010,Male,Cancer,Global
2391.0,5397,,BOL,Bolivia (Plurinational State of),2015,Female,Chronic respiratory disease,Global
3894.0,5397,,BOL,Bolivia (Plurinational State of),2015,Male,Cancer,Global
8923.0,5397,,BOL,Bolivia (Plurinational State of),2015,Male,Cardiovascular disease,Global
2298.0,5397,,BOL,Bolivia (Plurinational State of),2015,Male,Diabetes,Global
4936.0,5397,,BOL,Bolivia (Plurinational State of),2015,Female,Cancer,Global
3529.0,5397,,BOL,Bolivia (Plurinational State of),2015,Female,Diabetes,Global
10426.0,5397,,BOL,Bolivia (Plurinational State of),2015,Female,Cardiovascular disease,Global
2241.0,5397,,BOL,Bolivia (Plurinational State of),2015,Male,Chronic respiratory disease,Global
4631.0,5397,,BOL,Bolivia (Plurinational State of),2015,Both sexes,Chronic respiratory disease,Global
5827.0,5397,,BOL,Bolivia (Plurinational State of),2015,Both sexes,Diabetes,Global
19349.0,5397,,BOL,Bolivia (Plurinational State of),2015,Both sexes,Cardiovascular disease,Global
8830.0,5397,,BOL,Bolivia (Plurinational State of),2015,Both sexes,Cancer,Global
4139.0,5397,,BOL,Bolivia (Plurinational State of),2019,Female,Diabetes,Global
5646.0,5397,,BOL,Bolivia (Plurinational State of),2019,Female,Cancer,Global
2747.0,5397,,BOL,Bolivia (Plurinational State of),2019,Female,Chronic respiratory disease,Global
5333.0,5397,,BOL,Bolivia (Plurinational State of),2019,Both sexes,Chronic respiratory disease,Global
6886.0,5397,,BOL,Bolivia (Plurinational State of),2019,Both sexes,Diabetes,Global
10259.0,5397,,BOL,Bolivia (Plurinational State of),2019,Both sexes,Cancer,Global
22428.0,5397,,BOL,Bolivia (Plurinational State of),2019,Both sexes,Cardiovascular disease,Global
12042.0,5397,,BOL,Bolivia (Plurinational State of),2019,Female,Cardiovascular disease,Global
2586.0,5397,,BOL,Bolivia (Plurinational State of),2019,Male,Chronic respiratory disease,Global
2747.0,5397,,BOL,Bolivia (Plurinational State of),2019,Male,Diabetes,Global
4613.0,5397,,BOL,Bolivia (Plurinational State of),2019,Male,Cancer,Global
10386.0,5397,,BOL,Bolivia (Plurinational State of),2019,Male,Cardiovascular disease,Global
175.0,5397,,SUR,Suriname,2000,Male,Cancer,Global
47.0,5397,,SUR,Suriname,2000,Male,Chronic respiratory disease,Global
85.0,5397,,SUR,Suriname,2000,Male,Diabetes,Global
496.0,5397,,SUR,Suriname,2000,Male,Cardiovascular disease,Global
150.0,5397,,SUR,Suriname,2000,Female,Cancer,Global
31.0,5397,,SUR,Suriname,2000,Female,Chronic respiratory disease,Global
325.0,5397,,SUR,Suriname,2000,Both sexes,Cancer,Global
78.0,5397,,SUR,Suriname,2000,Both sexes,Chronic respiratory disease,Global
167.0,5397,,SUR,Suriname,2000,Both sexes,Diabetes,Global
923.0,5397,,SUR,Suriname,2000,Both sexes,Cardiovascular disease,Global
427.0,5397,,SUR,Suriname,2000,Female,Cardiovascular disease,Global
82.0,5397,,SUR,Suriname,2000,Female,Diabetes,Global
1020.0,5397,,SUR,Suriname,2005,Both sexes,Cardiovascular disease,Global
199.0,5397,,SUR,Suriname,2005,Both sexes,Diabetes,Global
87.0,5397,,SUR,Suriname,2005,Both sexes,Chronic respiratory disease,Global
390.0,5397,,SUR,Suriname,2005,Both sexes,Cancer,Global
462.0,5397,,SUR,Suriname,2005,Female,Cardiovascular disease,Global
34.0,5397,,SUR,Suriname,2005,Female,Chronic respiratory disease,Global
178.0,5397,,SUR,Suriname,2005,Female,Cancer,Global
96.0,5397,,SUR,Suriname,2005,Female,Diabetes,Global
52.0,5397,,SUR,Suriname,2005,Male,Chronic respiratory disease,Global
102.0,5397,,SUR,Suriname,2005,Male,Diabetes,Global
558.0,5397,,SUR,Suriname,2005,Male,Cardiovascular disease,Global
212.0,5397,,SUR,Suriname,2005,Male,Cancer,Global
1004.0,5397,,SUR,Suriname,2010,Both sexes,Cardiovascular disease,Global
437.0,5397,,SUR,Suriname,2010,Both sexes,Cancer,Global
88.0,5397,,SUR,Suriname,2010,Both sexes,Chronic respiratory disease,Global
235.0,5397,,SUR,Suriname,2010,Both sexes,Diabetes,Global
199.0,5397,,SUR,Suriname,2010,Female,Cancer,Global
466.0,5397,,SUR,Suriname,2010,Female,Cardiovascular disease,Global
37.0,5397,,SUR,Suriname,2010,Female,Chronic respiratory disease,Global
115.0,5397,,SUR,Suriname,2010,Female,Diabetes,Global
51.0,5397,,SUR,Suriname,2010,Male,Chronic respiratory disease,Global
120.0,5397,,SUR,Suriname,2010,Male,Diabetes,Global
538.0,5397,,SUR,Suriname,2010,Male,Cardiovascular disease,Global
238.0,5397,,SUR,Suriname,2010,Male,Cancer,Global
290.0,5397,,SUR,Suriname,2015,Both sexes,Diabetes,Global
1147.0,5397,,SUR,Suriname,2015,Both sexes,Cardiovascular disease,Global
100.0,5397,,SUR,Suriname,2015,Both sexes,Chronic respiratory disease,Global
505.0,5397,,SUR,Suriname,2015,Both sexes,Cancer,Global
529.0,5397,,SUR,Suriname,2015,Female,Cardiovascular disease,Global
41.0,5397,,SUR,Suriname,2015,Female,Chronic respiratory disease,Global
142.0,5397,,SUR,Suriname,2015,Female,Diabetes,Global
231.0,5397,,SUR,Suriname,2015,Female,Cancer,Global
59.0,5397,,SUR,Suriname,2015,Male,Chronic respiratory disease,Global
618.0,5397,,SUR,Suriname,2015,Male,Cardiovascular disease,Global
275.0,5397,,SUR,Suriname,2015,Male,Cancer,Global
148.0,5397,,SUR,Suriname,2015,Male,Diabetes,Global
384.0,5397,,SUR,Suriname,2019,Both sexes,Diabetes,Global
1524.0,5397,,SUR,Suriname,2019,Both sexes,Cardiovascular disease,Global
646.0,5397,,SUR,Suriname,2019,Both sexes,Cancer,Global
52.0,5397,,SUR,Suriname,2019,Female,Chronic respiratory disease,Global
188.0,5397,,SUR,Suriname,2019,Female,Diabetes,Global
294.0,5397,,SUR,Suriname,2019,Female,Cancer,Global
713.0,5397,,SUR,Suriname,2019,Female,Cardiovascular disease,Global
812.0,5397,,SUR,Suriname,2019,Male,Cardiovascular disease,Global
